    0.000000000    0.000000460    0.000001189
    0.154523606    0.000000435    0.000001140
    0.309047212    0.000000432    0.000001137
    0.463570818    0.000000450    0.000001180
    0.618094424    0.000000488    0.000001272
    0.772618029    0.000000549    0.000001417
    0.927141635    0.000000634    0.000001622
    1.081665241    0.000000746    0.000001896
    1.236188847    0.000000890    0.000002250
    1.390712453    0.000001073    0.000002701
    1.545236059    0.000001302    0.000003267
    1.699759665    0.000001583    0.000003976
    1.854283271    0.000001929    0.000004858
    2.008806876    0.000002358    0.000005952
    2.163330482    0.000002887    0.000007311
    2.317854088    0.000003535    0.000008999
    2.472377694    0.000004327    0.000011097
    2.626901300    0.000005303    0.000013709
    2.781424906    0.000006509    0.000016967
    2.935948512    0.000007993    0.000021043
    3.090472118    0.000009815    0.000026157
    3.244995723    0.000012061    0.000032591
    3.399519329    0.000014843    0.000040713
    3.554042935    0.000018290    0.000051007
    3.708566541    0.000022550    0.000064107
    3.863090147    0.000027827    0.000080849
    4.017613753    0.000034402    0.000102332
    4.172137359    0.000042626    0.000130026
    4.326660965    0.000052911    0.000165898
    4.481184570    0.000065789    0.000212577
    4.635708176    0.000082001    0.000273579
    4.790231782    0.000102527    0.000353627
    4.944755388    0.000128590    0.000459086
    5.099278994    0.000161749    0.000598484
    5.253802600    0.000204126    0.000783185
    5.408326206    0.000258636    0.001028255
    5.562849812    0.000329098    0.001353539
    5.717373418    0.000420472    0.001784804
    5.871897023    0.000539441    0.002354797
    6.026420629    0.000695231    0.003104047
    6.180944235    0.000900332    0.004080804
    6.335467841    0.001171307    0.005338906
    6.489991447    0.001530342    0.006932864
    6.644515053    0.002007722    0.008911770
    6.799038659    0.002644458    0.011315577
    6.953562265    0.003494781    0.014173843
    7.108085870    0.004629577    0.017497895
    7.262609476    0.006141587    0.021255598
    7.417133082    0.008150395    0.025344520
    7.571656688    0.010804164    0.029612176
    7.726180294    0.014277654    0.033931800
    7.880703900    0.018765671    0.038246273
    8.035227506    0.024461532    0.042514493
    8.189751112    0.031505465    0.046642066
    8.344274717    0.039914740    0.050502895
    8.498798323    0.049554656    0.054014667
    8.653321929    0.060197693    0.057167277
    8.807845535    0.071585258    0.059989327
    8.962369141    0.083263026    0.062506195
    9.116892747    0.094146706    0.064724924
    9.271416353    0.102481697    0.066643405
    9.425939959    0.107020502    0.068267024
    9.580463564    0.108411065    0.069620158
    9.734987170    0.108401265    0.070749857
    9.889510776    0.107400742    0.071725987
   10.044034382    0.104089646    0.072643948
   10.198557988    0.097692027    0.073634677
   10.353081594    0.089324653    0.074880385
   10.507605200    0.080822954    0.076618031
   10.662128806    0.073195717    0.079094145
   10.816652412    0.066416491    0.082449812
   10.971176017    0.060097786    0.086592981
   11.125699623    0.054103616    0.091198729
   11.280223229    0.048740866    0.095909571
   11.434746835    0.044632518    0.100557262
   11.589270441    0.042520140    0.105128377
   11.743794047    0.043168916    0.109514316
   11.898317653    0.047410542    0.113396745
   12.052841259    0.056273713    0.116414480
   12.207364864    0.071057418    0.118383297
   12.361888470    0.092995822    0.119351577
   12.516412076    0.122100547    0.119517591
   12.670935682    0.155476922    0.119127430
   12.825459288    0.186842250    0.118413660
   12.979982894    0.209290410    0.117571983
   13.134506500    0.220252755    0.116753946
   13.289030106    0.223212773    0.116063464
   13.443553711    0.222688941    0.115557035
   13.598077317    0.218049744    0.115247688
   13.752600923    0.204461461    0.115107518
   13.907124529    0.179533022    0.115063289
   14.061648135    0.146912453    0.114984851
   14.216171741    0.113531662    0.114674307
   14.370695347    0.084973296    0.113873818
   14.525218953    0.063441687    0.112315689
   14.679742558    0.048572245    0.109820682
   14.834266164    0.039055849    0.106401832
   14.988789770    0.033652699    0.102288631
   15.143313376    0.031478808    0.097813962
   15.297836982    0.031971811    0.093230760
   15.452360588    0.034786454    0.088641359
   15.606884194    0.039664669    0.084129417
   15.761407800    0.046304811    0.079926462
   15.915931406    0.054312757    0.076385928
   16.070455011    0.063293819    0.073786154
   16.224978617    0.072983610    0.072177227
   16.379502223    0.083147330    0.071393712
   16.534025829    0.093101739    0.071172279
   16.688549435    0.101371005    0.071262066
   16.843073041    0.106460375    0.071477167
   16.997596647    0.108386033    0.071702198
   17.152120253    0.108632721    0.071878179
   17.306643858    0.107953902    0.071987024
   17.461167464    0.105251216    0.072042900
   17.615691070    0.099387570    0.072093729
   17.770214676    0.091019690    0.072233329
   17.924738282    0.081918086    0.072619582
   18.079261888    0.073308496    0.073481638
   18.233785494    0.065385416    0.075083563
   18.388309100    0.057905862    0.077619397
   18.542832705    0.050816921    0.081079497
   18.697356311    0.044433384    0.085214425
   18.851879917    0.039278457    0.089682138
   19.006403523    0.035878339    0.094250770
   19.160927129    0.034692943    0.098825585
   19.315450735    0.036183350    0.103292957
   19.469974341    0.040935386    0.107408605
   19.624497947    0.049794817    0.110858900
   19.779021552    0.063969077    0.113406435
   19.933545158    0.084845228    0.114991426
   20.088068764    0.113031739    0.115738003
   20.242592370    0.146543185    0.115883381
   20.397115976    0.179604229    0.115686593
   20.551639582    0.204744202    0.115366070
   20.706163188    0.218153211    0.115076760
   20.860686794    0.222601826    0.114912950
   21.015210399    0.223003101    0.114920932
   21.169734005    0.219638198    0.115109767
   21.324257611    0.208142421    0.115453343
   21.478781217    0.185644938    0.115883302
   21.633304823    0.154708063    0.116277872
   21.787828429    0.121542867    0.116453065
   21.942352035    0.091972927    0.116164380
   22.096875641    0.069019867    0.115135185
   22.251399247    0.052986142    0.113133554
   22.405922852    0.042803850    0.110093357
   22.560446458    0.037200631    0.106200303
   22.714970064    0.035183227    0.101816702
   22.869493670    0.036077865    0.097253348
   23.024017276    0.039413830    0.092627225
   23.178540882    0.044772750    0.087986427
   23.333064488    0.051684361    0.083526807
   23.487588094    0.059659059    0.079605695
   23.642111699    0.068348912    0.076545932
   23.796635305    0.077628111    0.074456566
   23.951158911    0.087301861    0.073215275
   24.105682517    0.096502393    0.072574582
   24.260206123    0.103599315    0.072281609
   24.414729729    0.107417854    0.072143002
   24.569253335    0.108563179    0.072034815
   24.723776941    0.108517971    0.071887532
   24.878300546    0.107350029    0.071670214
   25.032824152    0.103618256    0.071383754
   25.187347758    0.096651919    0.071064933
   25.341871364    0.087617131    0.070798906
   25.496394970    0.078213986    0.070734581
   25.650918576    0.069308731    0.071091368
   25.805442182    0.060940657    0.072135233
   25.959965788    0.053002544    0.074099246
   26.114489393    0.045661798    0.077059809
   26.269012999    0.039338676    0.080856376
   26.423536605    0.034495949    0.085163070
   26.578060211    0.031501169    0.089682099
   26.732583817    0.030644911    0.094262133
   26.887107423    0.032252333    0.098817137
   27.041631029    0.036802214    0.103171223
   27.196154635    0.045033683    0.107028659
   27.350678241    0.058050950    0.110096205
   27.505201846    0.077268590    0.112231883
   27.659725452    0.103724740    0.113502285
   27.814249058    0.136402185    0.114126953
   27.968772664    0.170516453    0.114372066
   28.123296270    0.198513494    0.114467890
   28.277819876    0.215085200    0.114577476
   28.432343482    0.221538917    0.114801157
   28.586867088    0.223018805    0.115192063
   28.741390693    0.221225134    0.115766584
   28.895914299    0.212470411    0.116504565
   29.050437905    0.193087814    0.117342921
   29.204961511    0.164305773    0.118169526
   29.359485117    0.131605938    0.118818900
   29.514008723    0.101068789    0.119065717
   29.668532329    0.076557356    0.118624403
   29.823055935    0.059130369    0.117196534
   29.977579540    0.048057385    0.114611158
   30.132103146    0.042078346    0.110989376
   30.286626752    0.040087968    0.106720304
   30.441150358    0.041273811    0.102177363
   30.595673964    0.045007943    0.097484752
   30.750197570    0.050701854    0.092639276
   30.904721176    0.057761105    0.087797173
   31.059244782    0.065698817    0.083330387
   31.213768387    0.074285295    0.079617953
   31.368291993    0.083439011    0.076835212
   31.522815599    0.092691898    0.074909622
   31.677339205    0.100705472    0.073613398
   31.831862811    0.105882039    0.072685634
   31.986386417    0.107968942    0.071907205
   32.140910023    0.108358418    0.071117833
   32.295433629    0.107965389    0.070203257
   32.449957235    0.105703512    0.069078390
   32.604480840    0.100088252    0.067677347
   32.759004446    0.091417819    0.065951221
   32.913528052    0.081418166    0.063868755
   33.068051658    0.071494936    0.061412934
   33.222575264    0.062037406    0.058571677
   33.377098870    0.052929045    0.055332793
   33.531622476    0.044151750    0.051700187
